region_id	chrom	start	end	window_size	reference_length	graph_bp	node_count	edge_count	path_count	step_count	mean_degree	max_degree	node_density	edge_node_ratio	sequence_inflation	log10_node_density	log10_edge_node_ratio	log10_sequence_inflation	log10_max_degree	z_log10_node_density	z_log10_edge_node_ratio	z_log10_sequence_inflation	z_log10_max_degree	complexity_score
cand_chr21_319	chr21	40734199	40834199	100000	100000	100059	2850	3023	73339	1247802	2.1214	14.0	0.0285	1.060701754385965	1.00059	-1.5451551399914898	0.025593287169306905	0.000256158185086888	1.1760912590556813	-0.4337978603819687	-0.21185816766885152	0.12540549607891086	0.2631533819998633	-0.06427428749301152
cand_chr21_134	chr21	22234199	22334199	100000	100000	100093	3296	3469	94205	1405044	2.10498	11.0	0.03296	1.0524878640776698	1.00093	-1.4820127969749217	0.022217096816981606	0.00040370617388281124	1.0791812460476249	0.3808355099011272	-0.5120073839111977	0.14291281418083082	-0.23801328349078352	-0.056568085830005804
cand_chr21_115	chr21	20334199	20434199	100000	100000	100140	3133	3320	75604	1380777	2.11937	11.0	0.03133	1.059687200766039	1.0014	-1.504039605118295	0.025177688822331144	0.0006075870628903731	1.0791812460476249	0.09665579630217265	-0.248805586237972	0.16710431694468447	-0.23801328349078352	-0.0557646891204746
cand_chr21_146	chr21	23434199	23534199	100000	100000	99836	3403	3616	78579	1513052	2.12518	9.0	0.03403	1.0625918307375846	0.99836	-1.4681380509041906	0.026366472707516332	-0.0007128276288765798	1.0	0.5598410807025792	-0.14312062354796362	0.010430408856474898	-0.6474962648601457	-0.055086349712263796
cand_chr21_301	chr21	38934199	39034199	100000	100000	100050	3034	3182	73992	1342884	2.09756	15.0	0.03034	1.048780487804878	1.0005	-1.5179844235492883	0.02068459885985105	0.00021709297223018438	1.2041199826559248	-0.08325381575395921	-0.6482491276295075	0.12077021020491986	0.4081029234216071	-0.05065745243923493
cand_chr21_087	chr21	17534199	17634199	100000	100000	100473	2898	3114	52746	1283796	2.14907	10.0	0.02898	1.0745341614906831	1.00473	-1.5379016188648442	0.031220227096945673	0.0020493699513205203	1.0413926851582251	-0.34021627820551303	0.28838661502248053	0.3381791778603692	-0.43343547431286433	-0.036771489908881905
cand_chr21_137	chr21	22534199	22634199	100000	100000	100239	3140	3331	72428	1380450	2.12166	11.0	0.0314	1.060828025477707	1.00239	-1.5030703519267852	0.02564498461796184	0.0010367254177755922	1.0791812460476249	0.10916065368210956	-0.20726217423358181	0.21802376186576455	-0.23801328349078352	-0.029522760544122804
cand_chr21_144	chr21	23234199	23334199	100000	100000	100045	3471	3658	66935	1547059	2.10775	10.0	0.03471	1.0538749639873235	1.00045	-1.459545386328588	0.022789087468986058	0.0001953885577274416	1.0413926851582251	0.670699673661325	-0.4611564164061099	0.11819487121171265	-0.43343547431286433	-0.02642433646148415
cand_chr21_207	chr21	29534199	29634199	100000	100000	100027	2983	3199	46510	1338105	2.14482	11.0	0.02983	1.072410325175997	1.00027	-1.5253467466379373	0.030360986722044268	0.00011724368292883856	1.0791812460476249	-0.1782391106335853	0.21199864569106772	0.10892258500640142	-0.23801328349078352	-0.02383279085672492
cand_chr21_139	chr21	22734199	22834199	100000	100000	100309	3475	3675	64574	1551536	2.11511	9.0	0.03475	1.0575539568345325	1.00309	-1.4590451910738673	0.024302534494081054	0.0013399008667236507	1.0	0.677152962004551	-0.3266083338035667	0.25399706837262165	-0.6474962648601457	-0.01073864207163494
cand_chr21_261	chr21	34934199	35034199	100000	100000	99589	2926	3108	41076	1340574	2.1244	16.0	0.02926	1.062200956937799	0.99589	-1.533725678210708	0.026206688339584623	-0.001788628475133933	1.2304489213782739	-0.28634021902461554	-0.15732573279763906	-0.11721882434176564	0.5442620881540513	-0.004155672002492228
cand_chr21_269	chr21	35734199	35834199	100000	100000	99530	2447	2631	33333	1241212	2.15039	21.0	0.02447	1.0751941152431548	0.9953	-1.611366030648211	0.031486878733913724	-0.0020459959305970396	1.3424226808222062	-1.2880202162260885	0.312092411051006	-0.14775677981404534	1.1233303794595342	-8.855138239843852e-05
cand_chr21_190	chr21	27834199	27934199	100000	100000	100094	3331	3506	70801	1477759	2.10507	12.0	0.03331	1.0525367757430202	1.00094	-1.4774253673088231	0.022237279066599353	0.0004080450618415705	1.1139433523068367	0.44002041041788464	-0.5102131466873984	0.1434276452694989	-0.05824229452277647	0.0037481536193021744
cand_chr21_273	chr21	36134199	36234199	100000	100000	100077	3313	3508	78562	1457055	2.11772	11.0	0.03313	1.058859040144884	1.00077	-1.47977856411804	0.02483814881204304	0.000334278070518094	1.0791812460476249	0.40966055115309863	-0.27899128589815303	0.13467481716888735	-0.23801328349078352	0.006832699733262358
cand_chr21_091	chr21	17934199	18034199	100000	100000	99986	2899	3082	71071	1268319	2.12625	15.0	0.02899	1.0631252155915834	0.99986	-1.5377517846450026	0.026584419027403085	-6.08054839496669e-05	1.2041199826559248	-0.3382831862475336	-0.12374481523435418	0.08779614724359841	0.4081029234216071	0.008467767295829418
cand_chr21_131	chr21	21934199	22034199	100000	100000	100330	3388	3549	73752	1501068	2.09504	12.0	0.03388	1.0475206611570247	1.0033	-1.4700565983413307	0.02016259768892346	0.0014308122463983271	1.1139433523068367	0.5350888670516639	-0.6946559429986685	0.26478416520828485	-0.05824229452277647	0.011743698684625948
cand_chr21_135	chr21	22334199	22434199	100000	100000	100115	3100	3300	76529	1360331	2.12903	12.0	0.031	1.064516129032258	1.00115	-1.5086383061657274	0.027152246043614776	0.0004991516969420596	1.1139433523068367	0.037325477625032424	-0.07326400221983138	0.15423791015291885	-0.05824229452277647	0.015014272758835856
cand_chr21_098	chr21	18634199	18734199	100000	100000	100056	3125	3276	78498	1377109	2.09664	16.0	0.03125	1.04832	1.00056	-1.505149978319906	0.020493871408286807	0.00024313683790335957	1.2304489213782739	0.0823302736768379	-0.6652051310324197	0.12386044711472009	0.5442620881540513	0.021311919478297386
cand_chr21_305	chr21	39334199	39434199	100000	100000	100100	3266	3488	62057	1460076	2.13595	10.0	0.03266	1.0679730557256584	1.001	-1.4859838195993507	0.02856029585988028	0.0004340774793185929	1.0413926851582251	0.3296032085726802	0.05191408452258063	0.146516523792693	-0.43343547431286433	0.02364958564377237
cand_chr21_160	chr21	24834199	24934199	100000	100000	100284	2699	2866	46671	1207522	2.12375	18.0	0.02699	1.061874768432753	1.00284	-1.5687971154434834	0.026073301504809077	0.00123164821479861	1.2787536009528289	-0.7388157172194042	-0.16918405526673608	0.24115234152751755	0.7940680105612778	0.03180514490066377
cand_chr21_054	chr21	14234199	14334199	100000	100000	100161	3388	3602	118902	1462205	2.12633	10.0	0.03388	1.063164108618654	1.00161	-1.4700565983413307	0.026600306824845217	0.0006986518519166541	1.0413926851582251	0.5350888670516639	-0.12233236230592591	0.17790961657891022	-0.43343547431286433	0.03930766175294598
cand_chr21_362	chr21	45234199	45334199	100000	100000	99770	3947	4175	111925	2448997	2.11553	8.0	0.03947	1.057765391436534	0.9977	-1.4037328736044847	0.024389353424105493	-0.0010000277816796898	0.9542425094393249	1.3907669561261897	-0.31888997936188457	-0.02364734764211451	-0.8841294904031747	0.04102503467975399
cand_chr21_311	chr21	39934199	40034199	100000	100000	98443	4470	4699	266333	3941442	2.10246	9.0	0.0447	1.0512304250559283	0.98443	-1.3496924768680636	0.021697921891015357	-0.006815159865688193	1.0	2.0879712159249597	-0.5581629411694318	-0.7136422979645456	-0.6474962648601457	0.04216742798270917
cand_chr21_272	chr21	36034199	36134199	100000	100000	100262	2961	3191	64831	1301377	2.15535	11.0	0.02961	1.077676460655184	1.00262	-1.5285615926107008	0.03248839680421126	0.0011363635555165154	1.0791812460476249	-0.21971556976729437	0.40112911588173816	0.22984633285943615	-0.23801328349078352	0.04331164887077411
cand_chr21_332	chr21	42034199	42134199	100000	100000	99525	3700	3865	72871	1681381	2.08919	13.0	0.037	1.0445945945945947	0.99525	-1.431798275933005	0.01894777418734876	-0.0020678137438644552	1.146128035678238	1.0286800870780386	-0.8026558730438739	-0.15034557414650654	0.10819964418356232	0.045969571017805126
cand_chr21_092	chr21	18034199	18134199	100000	100000	100188	2779	2956	61138	1226843	2.12738	17.0	0.02779	1.0636919755307666	1.00188	-1.5561114532226281	0.02681588294541627	0.0008157071013302704	1.255272505103306	-0.5751511575033241	-0.10316726884921304	0.19179881631458554	0.6726363633692244	0.04652918833281819
cand_chr21_100	chr21	18834199	18934199	100000	100000	100032	3418	3563	128519	1448746	2.08484	15.0	0.03418	1.0424224692802808	1.00032	-1.466227941615282	0.018043763966297525	0.00013895200307412537	1.2041199826559248	0.5844844292591006	-0.8830239598541207	0.1114983874239289	0.4081029234216071	0.05526544506262896
cand_chr21_049	chr21	13734199	13834199	100000	100000	100145	3471	3633	59076	1557763	2.09334	13.0	0.03471	1.0466724286949003	1.00145	-1.459545386328588	0.019810784191302562	0.0006292708875398706	1.146128035678238	0.670699673661325	-0.7259327771089441	0.1696772128472513	0.10819964418356232	0.05566093839579862
cand_chr21_221	chr21	30934199	31034199	100000	100000	100095	2783	2976	57639	1231154	2.1387	16.0	0.02783	1.0693496227093064	1.00095	-1.555486793665957	0.02911972053979811	0.0004123839064525102	1.2304489213782739	-0.5670920881748874	0.10164791517235901	0.14394247121472806	0.5442620881540513	0.05569009659156274
cand_chr21_341	chr21	42934199	43034199	100000	100000	100144	3420	3639	96356	1486995	2.12807	10.0	0.0342	1.0640350877192983	1.00144	-1.465973893943865	0.026955949530100415	0.0006249342092210406	1.0413926851582251	0.5877620350762415	-0.09071510495219412	0.16916264394358116	-0.43343547431286433	0.05819352493869104
cand_chr21_344	chr21	43434199	43534199	100000	100000	99998	2987	3191	40029	1349855	2.13659	14.0	0.02987	1.0682959491128223	0.99998	-1.5247647773958717	0.028691581589382176	-8.68597649812824e-06	1.1760912590556813	-0.170730812043198	0.06358561506488508	0.09398039145943476	0.2631533819998633	0.06249714412024629
cand_chr21_222	chr21	31034199	31134199	100000	100000	100398	3155	3327	75959	1390193	2.10903	14.0	0.03155	1.0545166402535655	1.00398	-1.501000636419847	0.023053437288669276	0.0017250614383311892	1.1760912590556813	0.13586316800758963	-0.4376552559525602	0.29969832599380863	0.2631533819998633	0.06526490501217534
cand_chr21_328	chr21	41634199	41734199	100000	100000	100088	3705	3865	80186	1644897	2.08637	12.0	0.03705	1.0431848852901484	1.00088	-1.431211787684653	0.018361285938996726	0.00038201108383957626	1.1139433523068367	1.0362466878020726	-0.854795702173167	0.14033858158209273	-0.05824229452277647	0.06588681817205547
cand_chr21_205	chr21	29334199	29434199	100000	100000	100059	2563	2761	23099	1164678	2.15451	18.0	0.02563	1.0772532188841202	1.00059	-1.591251393815756	0.03231780045501917	0.000256158185086888	1.2787536009528289	-1.0285104544400285	0.3859628026232021	0.12540549607891086	0.7940680105612778	0.06923146370584055
cand_chr21_109	chr21	19734199	19834199	100000	100000	100123	3256	3408	87783	1412203	2.09337	16.0	0.03256	1.0466830466830468	1.00123	-1.4873156037828363	0.019815189877498925	0.0005338539598200156	1.2304489213782739	0.31242114363730106	-0.7255411039149439	0.15835550985738606	0.5442620881540513	0.07237440943344864
cand_chr21_237	chr21	32534199	32634199	100000	100000	100132	2943	3137	34965	1331124	2.13184	15.0	0.02943	1.0659191301393136	1.00132	-1.531209737900389	0.027724256598134087	0.0005728906913848461	1.2041199826559248	-0.2538807182124828	-0.022411265346428195	0.16298741628147168	0.4081029234216071	0.07369958903604194
cand_chr21_327	chr21	41534199	41634199	100000	100000	100240	3272	3472	71072	1445776	2.12225	12.0	0.03272	1.061124694376528	1.0024	-1.4851867050007146	0.02576642150516886	0.0010410579860935677	1.1139433523068367	0.33988721326693705	-0.19646622296472252	0.21853784309696322	-0.05824229452277647	0.07592913471910033
cand_chr21_307	chr21	39534199	39634199	100000	100000	100135	3133	3402	81592	1327196	2.17172	9.0	0.03133	1.0858601978933928	1.00135	-1.504039605118295	0.03577391439484503	0.0005859021555382623	1.0	0.09665579630217265	0.6932173653194436	0.16453129257395477	-0.6474962648601457	0.07672704733385632
cand_chr21_172	chr21	26034199	26134199	100000	100000	100409	2578	2766	44085	1148146	2.14585	18.0	0.02578	1.0729247478665631	1.00409	-1.5887170869826157	0.03056926275590751	0.0017726418444495705	1.2787536009528289	-0.9958139972263516	0.23051474869546767	0.3053439827874447	0.7940680105612778	0.08352818620445968
cand_chr21_058	chr21	14634199	14734199	100000	100000	100070	3172	3321	81818	1386147	2.09395	18.0	0.03172	1.0469735182849935	1.0007	-1.4986668213544339	0.01993569695281898	0.00030389978481245835	1.2787536009528289	0.16597297295822414	-0.7148278145460373	0.13107027931256202	0.7940680105612778	0.09407086207150667
cand_chr21_060	chr21	14834199	14934199	100000	100000	99929	2851	3058	42194	1338586	2.14521	16.0	0.02851	1.0726061031217118	0.99929	-1.54500278269054	0.03044026376684137	-0.00030845859791599764	1.2304489213782739	-0.4318322167958975	0.2190465133699358	0.05841084771819148	0.5442620881540513	0.09747180811157027
cand_chr21_361	chr21	45134199	45234199	100000	100000	99260	2812	3061	82690	1962999	2.1771	15.0	0.02812	1.0885490753911806	0.9926	-1.5509846836522136	0.03684801324954828	-0.0032257291386954146	1.2041199826559248	-0.5090079424389783	0.7887066285903788	-0.2877381155009976	0.4081029234216071	0.1000158735180025
cand_chr21_287	chr21	37534199	37634199	100000	100000	100122	2787	2967	62873	1225216	2.12917	19.0	0.02787	1.0645855758880516	1.00122	-1.5548630312866958	0.027180577603537606	0.0005295163285991641	1.3010299956639813	-0.5590445938153558	-0.07074527708340546	0.1578408278870523	0.909269588912254	0.10933013647513626
cand_chr21_152	chr21	24034199	24134199	100000	100000	100290	4221	4409	151244	1813032	2.08908	9.0	0.04221	1.0445392087183132	1.0029	-1.3745846478455919	0.01892474667191444	0.0012576313122309249	1.0	1.766823913364994	-0.8047030593658355	0.24423536797696577	-0.6474962648601457	0.13971498927899462
cand_chr21_274	chr21	36234199	36334199	100000	100000	99997	3157	3417	60691	1405550	2.16471	11.0	0.03157	1.0823566677225214	0.99997	-1.5007254181077827	0.034370396906545427	-1.302902989351207e-05	1.0791812460476249	0.1394139076604036	0.5684422104454264	0.0934650661205596	-0.23801328349078352	0.14082697518390153
cand_chr21_125	chr21	21334199	21434199	100000	100000	100352	2927	3124	60722	1298707	2.13461	16.0	0.02927	1.0673044072429108	1.00352	-1.533577277566208	0.028288302771470736	0.0015260323323067948	1.2304489213782739	-0.2844256223941176	0.027733424136168198	0.2760825119176895	0.5442620881540513	0.14091310045344785
cand_chr21_213	chr21	30134199	30234199	100000	100000	100027	3189	3378	46571	1426368	2.11853	16.0	0.03189	1.0592662276575728	1.00027	-1.4963454807570409	0.025005125992030638	0.00011724368292883856	1.2304489213782739	0.19592183807925737	-0.2641467230999932	0.10892258500640142	0.5442620881540513	0.1462399470349292
cand_chr21_183	chr21	27134199	27234199	100000	100000	100069	3221	3459	81512	1407656	2.14778	12.0	0.03221	1.0738900962434026	1.00069	-1.4920092751803087	0.030959837194670038	0.0002995598562438129	1.1139433523068367	0.25186556133144694	0.26523749813941594	0.13055532475024687	-0.05824229452277647	0.14735402242458331
cand_chr21_051	chr21	13934199	14034199	100000	100000	99153	4344	4620	198592	2486123	2.12707	8.0	0.04344	1.0635359116022098	0.99153	-1.3621101834192095	0.026752158975334926	-0.003694141128519017	0.9542425094393249	1.92776369660164	-0.10883244103436328	-0.34331757663440265	-0.8841294904031747	0.14787104713242483
cand_chr21_227	chr21	31534199	31634199	100000	100000	100166	3074	3335	61387	1359228	2.16981	11.0	0.03074	1.0849056603773586	1.00166	-1.5122961368362737	0.03539197508884148	0.0007203311303960578	1.0791812460476249	-0.009866165648170016	0.6592622942523888	0.1804819730553105	-0.23801328349078352	0.14796620454218645
cand_chr21_342	chr21	43034199	43134199	100000	100000	99897	3221	3428	54654	1471997	2.12853	15.0	0.03221	1.0642657559764048	0.99897	-1.4920092751803087	0.027050088431469155	-0.00044755384617900106	1.2041199826559248	0.25186556133144694	-0.08234599227930163	0.04190649020252186	0.4081029234216071	0.15488224566906855
cand_chr21_193	chr21	28134199	28234199	100000	100000	100497	3315	3500	82027	1461775	2.11161	14.0	0.03315	1.0558069381598794	1.00497	-1.479516467259208	0.023584511609483706	0.0021530975486258666	1.1760912590556813	0.41304200387167994	-0.39044182171917874	0.3504869839971529	0.2631533819998633	0.15906013703737937
cand_chr21_348	chr21	43834199	43934199	100000	100000	100002	3075	3350	54795	1376748	2.17886	11.0	0.03075	1.089430894308943	1.00002	-1.5121548798885645	0.03719968692540967	8.685802780287228e-06	1.0791812460476249	-0.008043733696949606	0.819971032302143	0.09604164128266493	-0.23801328349078352	0.16748891409926867
cand_chr21_143	chr21	23134199	23234199	100000	100000	100088	3216	3376	70492	1423017	2.0995	19.0	0.03216	1.0497512437810943	1.00088	-1.4926839599235864	0.0210863978772037	0.00038201108383957626	1.3010299956639813	0.24316109013134146	-0.612528493553801	0.14033858158209273	0.909269588912254	0.17006019176797177
cand_chr21_147	chr21	23534199	23634199	100000	100000	100099	3865	4070	88021	1723512	2.10608	11.0	0.03865	1.053040103492885	1.00099	-1.4128505017456563	0.02244491097087634	0.0004297388514343371	1.0791812460476249	1.2731355255078856	-0.4917543079276937	0.1460017235631854	-0.23801328349078352	0.17234241441314843
cand_chr21_339	chr21	42734199	42834199	100000	100000	100010	3333	3574	74349	1498884	2.14461	12.0	0.03333	1.0723072307230723	1.0001	-1.47716468633947	0.030319234509095388	4.342727686266486e-05	1.1139433523068367	0.4433835959838213	0.20828680107177408	0.10016389359564662	-0.05824229452277647	0.17339799903211636
cand_chr21_079	chr21	16734199	16834199	100000	100000	99899	2878	3057	62170	1394459	2.12439	22.0	0.02878	1.0621959694232106	0.99899	-1.5409092103994135	0.026204649125502456	-0.00043885908788717957	1.3617278360175928	-0.37901883622269367	-0.15750702248946327	0.042938167424803525	1.22316629894545	0.18239465191452411
cand_chr21_116	chr21	20434199	20534199	100000	100000	100056	4318	4558	164133	1834652	2.11116	8.0	0.04318	1.0555812876331636	1.00056	-1.364717362001788	0.023491682846144824	0.00024313683790335957	0.9542425094393249	1.8941270817060136	-0.39869446083406795	0.12386044711472009	-0.8841294904031747	0.18379089439587276
cand_chr21_000	chr21	5034199	5134199	100000	100000	98766	3628	3895	94526	1986185	2.14719	13.0	0.03628	1.0735942668136715	0.98766	-1.4403327216119424	0.030840183620525652	-0.005392534700614631	1.146128035678238	0.918572607456852	0.25460008651500987	-0.5448405982057791	0.10819964418356232	0.18413293498741126
cand_chr21_225	chr21	31334199	31434199	100000	100000	99791	3275	3552	44383	1526983	2.16916	11.0	0.03275	1.0845801526717558	0.99791	-1.484788695672198	0.03526165277876156	-0.0009086253117218358	1.0791812460476249	0.3450221459476653	0.6476764133785691	-0.012801980450653687	-0.23801328349078352	0.18547082384619926
cand_chr21_161	chr21	24934199	25034199	100000	100000	100221	2917	3107	60730	1360271	2.13027	19.0	0.02917	1.0651354130956463	1.00221	-1.5350635708782674	0.02740482413324181	0.0009587317961527064	1.3010299956639813	-0.3036010928025324	-0.05080936911855205	0.20876942261779796	0.909269588912254	0.19090713740224186
cand_chr21_275	chr21	36334199	36434199	100000	100000	100104	2849	3115	39978	1276355	2.18673	13.0	0.02849	1.0933660933660934	1.00104	-1.5453075507605232	0.03876560175571155	0.0004514315574373707	1.146128035678238	-0.43576419378857867	0.9591835943822598	0.14857567328344773	0.10819964418356232	0.19504867951517277
cand_chr21_281	chr21	36934199	37034199	100000	100000	99752	3366	3642	76280	1518506	2.16399	11.0	0.03366	1.0819964349376114	0.99752	-1.472885888360195	0.034225829819096186	-0.0010783880697228078	1.0791812460476249	0.4985866729064305	0.5555899439959228	-0.03294519372273047	-0.23801328349078352	0.19580453492220978
cand_chr21_312	chr21	40034199	40134199	100000	100000	95364	4020	4427	160080	2776454	2.20249	15.0	0.0402	1.1012437810945277	0.95364	-1.39577394691553	0.041883468894377995	-0.020615540935481694	1.2041199826559248	1.4934493553326635	1.2363674259674557	-2.351127588602849	0.4081029234216071	0.19669802902971933
cand_chr21_136	chr21	22434199	22534199	100000	100000	100070	2888	3064	59423	1276452	2.12188	22.0	0.02888	1.0609418282548475	1.0007	-1.5394028111023985	0.02569157206296476	0.00030389978481245835	1.3617278360175928	-0.35958396767501516	-0.2031204690436688	0.13107027931256202	1.22316629894545	0.19788303538483198
cand_chr21_170	chr21	25834199	25934199	100000	100000	100109	3344	3549	84451	1471739	2.12261	15.0	0.03344	1.061303827751196	1.00109	-1.4757337312330212	0.02583973058061392	0.00047312317995910777	1.2041199826559248	0.46184511840126424	-0.1899489181797209	0.15114949444315248	0.4081029234216071	0.20778715452157576
cand_chr21_077	chr21	16534199	16634199	100000	100000	100053	3115	3370	47269	1445073	2.16372	13.0	0.03115	1.0818619582664526	1.00053	-1.5065419490048115	0.034171849876150184	0.00023011510029229503	1.146128035678238	0.06437171027537707	0.550791032833556	0.12231535182431963	0.10819964418356232	0.21141943477920375
cand_chr21_255	chr21	34334199	34434199	100000	100000	100222	2965	3177	54978	1342600	2.143	17.0	0.02965	1.0715008431703203	1.00222	-1.5279753022997187	0.029992517126866007	0.0009630651426094019	1.255272505103306	-0.21215152273986038	0.1792410554308745	0.20928359617910708	0.6726363633692244	0.2122523730598364
cand_chr21_057	chr21	14534199	14634199	100000	100000	100242	4179	4341	69744	1877681	2.07753	12.0	0.04179	1.038765254845657	1.00242	-1.378927628856374	0.016517414695074034	0.0010497229930651762	1.1139433523068367	1.7107927765894597	-1.01871907466134	0.21956599017402795	-0.05824229452277647	0.2133493493948428
cand_chr21_322	chr21	41034199	41134199	100000	100000	100161	3557	3824	84454	1548799	2.15013	10.0	0.03557	1.0750632555524318	1.00161	-1.4489161348142197	0.031434018418282104	0.0006986518519166541	1.0413926851582251	0.8078333714473672	0.307393036711456	0.17790961657891022	-0.43343547431286433	0.2149251376062173
cand_chr21_094	chr21	18234199	18334199	100000	100000	100130	3397	3661	70276	1506365	2.15543	11.0	0.03397	1.0777156314395056	1.0013	-1.468904453129972	0.03250418201150316	0.0005642161653756039	1.0791812460476249	0.5499533128695588	0.40253244836671564	0.16195813972225517	-0.23801328349078352	0.21910765436693652
cand_chr21_317	chr21	40534199	40634199	100000	100000	100418	3198	3433	75226	1403454	2.14697	13.0	0.03198	1.0734834271419638	1.00418	-1.4951215405897842	0.030795344015534246	0.0018115673907132925	1.146128035678238	0.21171254928576977	0.25061376735337926	0.3099626965109679	0.10819964418356232	0.22012216433341983
cand_chr21_056	chr21	14434199	14534199	100000	100000	100088	3055	3259	51442	1373598	2.13355	18.0	0.03055	1.0667757774140754	1.00088	-1.514988785421427	0.028073145886571182	0.00038201108383957626	1.2787536009528289	-0.04460547507379367	0.008605601462524242	0.14033858158209273	0.7940680105612778	0.2246016796330253
cand_chr21_355	chr21	44534199	44634199	100000	100000	100169	4157	4316	111497	1827623	2.0765	13.0	0.04157	1.0382487370700024	1.00169	-1.3812199754937853	0.016301411504658306	0.000733338178049299	1.146128035678238	1.6812179781598007	-1.0379221353727937	0.18202532530762133	0.10819964418356232	0.23338020306954768
cand_chr21_118	chr21	20634199	20734199	100000	100000	100078	3977	4179	67286	1779409	2.10158	12.0	0.03977	1.0507920543122955	1.00078	-1.4004444090140196	0.02151678015764549	0.0003386176521614175	1.1139433523068367	1.433193208691514	-0.5742667574907774	0.1351897305667514	-0.05824229452277647	0.23396847181117789
cand_chr21_045	chr21	13334199	13434199	100000	100000	99937	4110	4327	176941	1992124	2.1056	11.0	0.0411	1.0527980535279806	0.99937	-1.3861581781239307	0.022345073322655104	-0.00027369174555411373	1.0791812460476249	1.617507566737775	-0.5006300491442528	0.06253611129290451	-0.23801328349078352	0.2353500863489108
cand_chr21_219	chr21	30734199	30834199	100000	100000	99471	2925	3170	63272	1755212	2.16752	18.0	0.02925	1.0837606837606837	0.99471	-1.5338741295818008	0.03493339179955221	-0.002303515995150121	1.2787536009528289	-0.2882554701062029	0.618493439271445	-0.17831284312978152	0.7940680105612778	0.2364982841491846
cand_chr21_245	chr21	33334199	33434199	100000	100000	100171	2624	2839	49881	1166751	2.16387	21.0	0.02624	1.0819359756097562	1.00171	-1.5810361692963772	0.03420156182223458	0.0007420093267349439	1.3424226808222062	-0.8967183418756203	0.553432476709528	0.18305420113024334	1.1233303794595342	0.2407746788559213
cand_chr21_138	chr21	22634199	22734199	100000	100000	100111	3635	3889	44749	1641750	2.13975	11.0	0.03635	1.0698762035763412	1.00111	-1.4394955848049433	0.029333527952403123	0.00048179952561719824	1.0791812460476249	0.929372960213713	0.12065576740320243	0.15217898691294476	-0.23801328349078352	0.24104860775976916
cand_chr21_082	chr21	17034199	17134199	100000	100000	100018	4793	4986	362761	4077576	2.08053	9.0	0.04793	1.0402670561235134	1.00018	-1.3193925710082122	0.017144845175966743	7.816597201616296e-05	1.0	2.4788866183419174	-0.9629394095850504	0.10428581617460571	-0.6474962648601457	0.24318419001783176
cand_chr21_142	chr21	23034199	23134199	100000	100000	100219	3054	3283	69134	1313534	2.14997	16.0	0.03054	1.0749836280288148	1.00219	-1.5151309672795976	0.03140185000893775	0.0009500649735240792	1.2304489213782739	-0.046439839792952804	0.3045332089633489	0.2077410601038083	0.5442620881540513	0.2525241293570639
cand_chr21_088	chr21	17634199	17734199	100000	100000	99245	3424	3743	83233	1753489	2.18633	11.0	0.03424	1.0931658878504673	0.99245	-1.4654662439948845	0.03868607110930628	-0.0032913639311787	1.0791812460476249	0.5943115004445677	0.9521131810777053	-0.29552601691487396	-0.23801328349078352	0.25322134527915385
cand_chr21_192	chr21	28034199	28134199	100000	100000	100069	3641	3872	91942	1594490	2.12689	13.0	0.03641	1.063444108761329	1.00069	-1.4387793210660562	0.026714669702412198	0.0002995598562438129	1.146128035678238	0.9386138644270406	-0.11216530284338488	0.13055532475024687	0.10819964418356232	0.26630088262936624
cand_chr21_124	chr21	21234199	21334199	100000	100000	100103	3061	3291	106307	1315696	2.15028	17.0	0.03061	1.0751388435151912	1.00103	-1.5141366704026653	0.031464552697038954	0.00044709310291879677	1.255272505103306	-0.03361188034100802	0.31010758739758115	0.14806089362465863	0.6726363633692244	0.274298241012614
cand_chr21_080	chr21	16834199	16934199	100000	100000	100060	3603	3753	80749	1590652	2.08326	20.0	0.03603	1.041631973355537	1.0006	-1.4433357378774314	0.0177143022905139	0.00026049854739031814	1.3222192947339193	0.8798290774499216	-0.9123136779827915	0.12592050210606068	1.0188492910435714	0.2780712981541905
cand_chr21_155	chr21	24334199	24434199	100000	100000	100022	2814	2980	72716	1218135	2.11798	29.0	0.02814	1.0589907604832978	1.00022	-1.5506759069012732	0.024892170977528324	9.553427763350226e-05	1.4771212547196624	-0.5050242472945383	-0.27418862107833497	0.10634665383031033	1.8199192357722618	0.2867632553074247
cand_chr21_169	chr21	25734199	25834199	100000	100000	100028	3222	3484	52804	1442725	2.16263	14.0	0.03222	1.0813159528243328	1.00028	-1.4918744639168007	0.033952610252426386	0.00012158543376645537	1.1760912590556813	0.25360483403969647	0.5313002475510724	0.1094377557901833	0.2631533819998633	0.2893740548452039
cand_chr21_356	chr21	44634199	44734199	100000	100000	100042	3989	4185	104551	1738013	2.09827	14.0	0.03989	1.049135121584357	1.00042	-1.3991359636901604	0.02083142601943922	0.00018236538834805882	1.1760912590556813	1.450074166430553	-0.6351959368213745	0.11664960603473086	0.2631533819998633	0.29867030441094317
cand_chr21_187	chr21	27534199	27634199	100000	100000	99649	2608	2841	54722	1664960	2.17868	24.0	0.02608	1.089340490797546	0.99649	-1.5836924129401175	0.037163646663053225	-0.0015270551838751035	1.3979400086720377	-0.9309879715475097	0.8167669900620469	-0.08618182509558531	1.4104362544029008	0.30250836195546316
